"ANO";"Regiao";"SIGLA";"UF";"Dependencia_Administrativa";"Localizacao";"Situacao_Funcionamento";"Fundamental_Nº_Matriculas";"Fundamental_Nº_Turmas";"Fundamental_Nº_Docentes";"Fundamental_Nº_Aprovados";"Fundamental_Nº_Reprovados";"Fundamental_Nº_Abandonos";"Medio_Nº_Matriculas";"Medio_Nº_Turmas";"Medio_Nº_Docentes";"Medio_Nº_Aprovados";"Medio_Nº_Reprovados";"Medio_Nº_Abandonos";"Nº_Escolas"
2012;"Norte";"AP";"Amapá";"Municipal";"Urbana";"Em Atividade";34881;1345;1522;31196;2933;751;0;0;0;0;0;0;91
2012;"Norte";"AP";"Amapá";"Privada";"Rural";"Em Atividade";218;15;37;188;28;2;300;16;46;262;8;29;5
2012;"Norte";"AP";"Amapá";"Privada";"Urbana";"Em Atividade";10446;457;589;10275;151;20;2941;77;222;2844;92;5;35
2012;"Norte";"AM";"Amazonas";"Estadual";"Rural";"Em Atividade";15636;824;896;13845;819;970;23191;1338;1422;19428;923;2842;133
2012;"Norte";"AM";"Amazonas";"Estadual";"Urbana";"Em Atividade";261060;7910;9301;229536;17634;13891;143550;3923;5225;116383;9301;17870;490
2012;"Norte";"AM";"Amazonas";"Federal";"Urbana";"Em Atividade";634;29;46;563;71;0;4276;150;441;3697;493;85;11
2012;"Norte";"AM";"Amazonas";"Municipal";"Rural";"Em Atividade";169636;10810;10057;133877;21332;14382;0;0;0;0;0;0;3819
2012;"Norte";"AM";"Amazonas";"Municipal";"Urbana";"Em Atividade";257014;9072;9625;209693;33783;13524;0;0;0;0;0;0;529
2012;"Norte";"AM";"Amazonas";"Privada";"Rural";"Em Atividade";775;43;33;734;38;2;230;8;19;182;47;1;7
2012;"Norte";"AM";"Amazonas";"Privada";"Urbana";"Em Atividade";57136;2487;2867;55192;1705;238;10272;319;786;9384;830;57;188
2012;"Nordeste";"BA";"Bahia";"Estadual";"Rural";"Em Atividade";9868;521;754;7880;1403;588;18716;734;1304;14861;1636;2218;125
2012;"Nordeste";"BA";"Bahia";"Estadual";"Urbana";"Em Atividade";308330;10211;16856;217470;63320;27524;504634;16208;26015;362701;63042;78865;1260
2012;"Nordeste";"BA";"Bahia";"Federal";"Rural";"Em Atividade";0;0;0;0;0;0;1418;46;145;737;80;602;4
2012;"Nordeste";"BA";"Bahia";"Federal";"Urbana";"Em Atividade";506;18;48;490;16;0;7871;271;773;3675;3025;608;21
2012;"Nordeste";"BA";"Bahia";"Municipal";"Rural";"Em Atividade";660220;39137;41064;537326;87904;34766;5400;206;534;4448;295;610;11240
2012;"Nordeste";"BA";"Bahia";"Municipal";"Urbana";"Em Atividade";1054520;42412;48443;835517;156684;62022;4571;163;415;3513;409;645;3701
2012;"Nordeste";"BA";"Bahia";"Privada";"Rural";"Em Atividade";2863;173;216;2575;89;19;757;22;71;689;58;11;34
2012;"Nordeste";"BA";"Bahia";"Privada";"Urbana";"Em Atividade";283828;15707;19325;258828;11013;1366;45705;1499;5389;41039;3260;276;2108
2012;"Nordeste";"CE";"Ceará";"Estadual";"Rural";"Em Atividade";2496;188;191;2159;207;134;10333;329;532;8665;571;1097;60
2012;"Nordeste";"CE";"Ceará";"Estadual";"Urbana";"Em Atividade";71410;2165;4195;59290;7723;4370;344616;9460;15816;281574;24918;38108;595
2012;"Nordeste";"CE";"Ceará";"Federal";"Rural";"Em Atividade";0;0;0;0;0;0;603;22;80;581;11;10;2
2012;"Nordeste";"CE";"Ceará";"Federal";"Urbana";"Em Atividade";494;17;49;473;21;0;2669;114;329;2266;301;101;7
2012;"Nordeste";"CE";"Ceará";"Municipal";"Rural";"Em Atividade";318548;18518;19158;290797;21543;6164;0;0;0;0;0;0;3301
2012;"Nordeste";"CE";"Ceará";"Municipal";"Urbana";"Em Atividade";725966;28632;29953;644950;61146;19835;93;3;12;56;1;35;1863
2012;"Nordeste";"CE";"Ceará";"Privada";"Rural";"Em Atividade";444;54;61;415;24;5;104;3;9;103;0;1;12
2012;"Nordeste";"CE";"Ceará";"Privada";"Urbana";"Em Atividade";257821;12819;14605;246901;9883;1026;48149;1410;4477;45548;2393;195;1437
2012;"Centro Oeste";"DF";"Distrito Federal";"Estadual";"Rural";"Em Atividade";15137;681;772;12738;2159;241;1541;52;107;1190;284;67;74
2012;"Centro Oeste";"DF";"Distrito Federal";"Estadual";"Urbana";"Em Atividade";289767;10682;11572;243679;40491;5590;79984;2202;3155;53493;18401;8096;488
2012;"Centro Oeste";"DF";"Distrito Federal";"Federal";"Rural";"Em Atividade";0;0;0;0;0;0;217;8;40;156;35;26;1
2012;"Centro Oeste";"DF";"Distrito Federal";"Federal";"Urbana";"Em Atividade";1401;42;110;1334;67;0;1552;45;131;1510;42;0;1
2012;"Centro Oeste";"DF";"Distrito Federal";"Privada";"Rural";"Em Atividade";753;24;40;749;4;0;209;5;17;208;1;0;2
2012;"Centro Oeste";"DF";"Distrito Federal";"Privada";"Urbana";"Em Atividade";103644;4585;6163;100504;2864;68;28271;804;2146;26086;2152;33;319
2012;"Sudeste";"ES";"Espírito Santo";"Estadual";"Rural";"Em Atividade";8991;534;806;8199;663;130;2880;119;372;2460;230;191;160
2012;"Sudeste";"ES";"Espírito Santo";"Estadual";"Urbana";"Em Atividade";112704;4402;7513;93991;15881;2837;110149;3681;7496;78720;21955;9467;370
2012;"Sudeste";"ES";"Espírito Santo";"Federal";"Rural";"Em Atividade";0;0;0;0;0;0;1050;34;127;604;177;27;3
2012;"Sudeste";"ES";"Espírito Santo";"Federal";"Urbana";"Em Atividade";0;0;0;0;0;0;4728;151;485;2673;321;25;12
2012;"Sudeste";"ES";"Espírito Santo";"Municipal";"Rural";"Em Atividade";47316;3019;3922;42606;4294;416;126;4;10;125;0;1;1021
2012;"Sudeste";"ES";"Espírito Santo";"Municipal";"Urbana";"Em Atividade";297209;12187;16675;255098;38071;4023;0;0;0;0;0;0;692
2012;"Sudeste";"ES";"Espírito Santo";"Privada";"Rural";"Em Atividade";619;33;79;533;58;28;1032;47;129;963;38;30;15
2012;"Sudeste";"ES";"Espírito Santo";"Privada";"Urbana";"Em Atividade";61300;2711;4064;59446;1762;82;17392;544;2072;16325;1017;51;239
2012;"Centro Oeste";"GO";"Goiás";"Estadual";"Rural";"Em Atividade";6043;397;489;5549;318;174;3183;184;323;2857;130;195;67
2012;"Centro Oeste";"GO";"Goiás";"Estadual";"Urbana";"Em Atividade";254590;9206;13620;225367;18520;10680;214039;7521;12016;173889;22007;18141;964
2012;"Centro Oeste";"GO";"Goiás";"Federal";"Rural";"Em Atividade";0;0;0;0;0;0;1327;45;168;1128;162;37;4
2012;"Centro Oeste";"GO";"Goiás";"Federal";"Urbana";"Em Atividade";508;18;56;455;52;1;2982;125;520;2277;608;98;11
2012;"Centro Oeste";"GO";"Goiás";"Municipal";"Rural";"Em Atividade";34703;2517;2569;31476;2434;770;152;12;33;117;3;32;493
2012;"Centro Oeste";"GO";"Goiás";"Municipal";"Urbana";"Em Atividade";456408;17507;19747;413450;31702;11223;380;15;41;330;45;6;1213
2012;"Centro Oeste";"GO";"Goiás";"Privada";"Rural";"Em Atividade";883;61;84;779;28;10;551;26;56;525;23;3;10
2012;"Centro Oeste";"GO";"Goiás";"Privada";"Urbana";"Em Atividade";160465;7916;10109;154744;3848;483;39554;1244;4150;36724;2263;248;822
2012;"Nordeste";"MA";"Maranhão";"Estadual";"Rural";"Em Atividade";20464;1033;1213;16354;2588;1522;38066;1387;2660;28881;3060;6111;601
2012;"Nordeste";"MA";"Maranhão";"Estadual";"Urbana";"Em Atividade";103001;3177;5271;89377;11266;2334;234696;6583;12571;175312;30823;28577;604
2012;"Nordeste";"MA";"Maranhão";"Federal";"Rural";"Em Atividade";77;9;18;69;7;1;1481;47;174;1238;130;113;6
2012;"Nordeste";"MA";"Maranhão";"Federal";"Urbana";"Em Atividade";298;11;31;275;21;2;3845;120;462;3580;142;121;14
2012;"Nordeste";"MA";"Maranhão";"Municipal";"Rural";"Em Atividade";487555;28617;32702;422852;43201;21323;2137;103;239;1716;84;336;8376
2012;"Nordeste";"MA";"Maranhão";"Municipal";"Urbana";"Em Atividade";586220;21759;27733;506366;57131;22691;5228;177;437;3824;166;1236;1798
2012;"Nordeste";"MA";"Maranhão";"Privada";"Rural";"Em Atividade";4798;252;277;4649;128;19;498;16;54;460;37;1;39
2012;"Nordeste";"MA";"Maranhão";"Privada";"Urbana";"Em Atividade";101030;4957;6438;97710;2903;396;22489;852;2431;20930;1196;360;624
2012;"Centro Oeste";"MT";"Mato Grosso";"Estadual";"Rural";"Em Atividade";24878;1558;2141;23999;312;565;15197;861;1798;11686;1693;1825;202
2012;"Centro Oeste";"MT";"Mato Grosso";"Estadual";"Urbana";"Em Atividade";186358;7354;10638;182783;1407;1978;128122;4152;7133;81196;28458;18456;498
2012;"Centro Oeste";"MT";"Mato Grosso";"Federal";"Rural";"Em Atividade";0;0;0;0;0;0;1135;38;137;178;32;333;4
2012;"Centro Oeste";"MT";"Mato Grosso";"Federal";"Urbana";"Em Atividade";0;0;0;0;0;0;2418;88;281;1568;538;24;7
2012;"Centro Oeste";"MT";"Mato Grosso";"Municipal";"Rural";"Em Atividade";50416;3643;3429;47387;1819;1163;81;3;11;71;10;0;670
2012;"Centro Oeste";"MT";"Mato Grosso";"Municipal";"Urbana";"Em Atividade";171771;7217;7754;161991;8299;1474;0;0;0;0;0;0;466
2012;"Centro Oeste";"MT";"Mato Grosso";"Privada";"Rural";"Em Atividade";84;9;11;77;6;1;34;5;12;33;1;0;2
2012;"Centro Oeste";"MT";"Mato Grosso";"Privada";"Urbana";"Em Atividade";44664;2281;3220;42124;772;45;12674;457;1512;11882;467;48;231
2012;"Centro Oeste";"MS";"Mato Grosso do Sul";"Estadual";"Rural";"Em Atividade";8890;418;649;7170;1414;309;4831;234;636;3748;585;498;50
2012;"Centro Oeste";"MS";"Mato Grosso do Sul";"Estadual";"Urbana";"Em Atividade";137528;4969;7830;105943;25090;6494;82166;2785;6100;58418;14119;9600;300
2012;"Centro Oeste";"MS";"Mato Grosso do Sul";"Federal";"Rural";"Em Atividade";0;0;0;0;0;0;404;21;57;275;99;30;2
2012;"Centro Oeste";"MS";"Mato Grosso do Sul";"Federal";"Urbana";"Em Atividade";556;17;49;505;51;0;1331;48;163;1080;160;90;6
2012;"Centro Oeste";"MS";"Mato Grosso do Sul";"Municipal";"Rural";"Em Atividade";38891;2090;2575;31706;5812;1372;127;9;30;115;3;9;174
2012;"Centro Oeste";"MS";"Mato Grosso do Sul";"Municipal";"Urbana";"Em Atividade";189382;7251;9558;164547;22608;2220;0;0;0;0;0;0;363
2012;"Centro Oeste";"MS";"Mato Grosso do Sul";"Privada";"Rural";"Em Atividade";624;21;35;618;5;1;454;12;33;447;7;0;4
2012;"Centro Oeste";"MS";"Mato Grosso do Sul";"Privada";"Urbana";"Em Atividade";37164;2159;3060;35949;1098;55;11175;426;1499;10505;617;28;229
2012;"Sudeste";"MG";"Minas Gerais";"Estadual";"Rural";"Em Atividade";52772;2693;4300;48753;2688;1319;14831;624;1869;13267;510;1050;351
2012;"Sudeste";"MG";"Minas Gerais";"Estadual";"Urbana";"Em Atividade";1236181;44494;68262;1104160;97773;34168;721678;21506;46472;553076;95456;73093;3133
2012;"Sudeste";"MG";"Minas Gerais";"Federal";"Rural";"Em Atividade";0;0;0;0;0;0;3416;119;405;2926;456;33;10
2012;"Sudeste";"MG";"Minas Gerais";"Federal";"Urbana";"Em Atividade";2954;110;268;2717;235;2;11839;396;1593;10301;1344;162;30
2012;"Sudeste";"MG";"Minas Gerais";"Municipal";"Rural";"Em Atividade";196536;14925;18343;183602;10296;2600;767;48;133;634;65;65;4049
2012;"Sudeste";"MG";"Minas Gerais";"Municipal";"Urbana";"Em Atividade";1040377;44974;57198;953002;75426;11902;7475;255;628;5943;1088;440;2757
2012;"Sudeste";"MG";"Minas Gerais";"Privada";"Rural";"Em Atividade";820;63;103;778;31;9;892;37;103;829;39;24;22
2012;"Sudeste";"MG";"Minas Gerais";"Privada";"Urbana";"Em Atividade";282840;14130;23792;271469;9524;335;88085;3046;11545;81269;6391;320;1788
2012;"Sul";"PR";"Paraná";"Estadual";"Rural";"Em Atividade";44813;2395;5251;39438;4019;1342;18648;899;3265;16381;1268;984;435
2012;"Sul";"PR";"Paraná";"Estadual";"Urbana";"Em Atividade";606906;21512;41133;495158;90239;21478;397651;14117;34843;311454;57716;28458;1606
2012;"Sul";"PR";"Paraná";"Federal";"Urbana";"Em Atividade";474;16;45;438;36;0;4221;109;675;3824;323;71;21
2012;"Sul";"PR";"Paraná";"Municipal";"Rural";"Em Atividade";63527;4104;4547;59042;4282;196;0;0;0;0;0;0;1046
2012;"Sul";"PR";"Paraná";"Municipal";"Urbana";"Em Atividade";650235;28022;34078;606452;42294;1485;0;0;0;0;0;0;2231
2012;"Sul";"PR";"Paraná";"Privada";"Rural";"Em Atividade";723;40;70;671;47;5;444;12;48;428;16;0;8
2012;"Sul";"PR";"Paraná";"Privada";"Urbana";"Em Atividade";180330;8963;13753;175807;4319;149;63643;1921;6655;60795;2496;198;898
2012;"Nordeste";"PB";"Paraíba";"Estadual";"Rural";"Em Atividade";9856;561;763;8051;1095;691;1700;71;218;1239;109;350;132
2012;"Nordeste";"PB";"Paraíba";"Estadual";"Urbana";"Em Atividade";154620;6035;9414;117637;20790;16178;112212;3681;7470;82595;9571;20031;645
2012;"Nordeste";"PB";"Paraíba";"Federal";"Rural";"Em Atividade";0;0;0;0;0;0;271;9;49;0;0;0;1
2012;"Nordeste";"PB";"Paraíba";"Federal";"Urbana";"Em Atividade";56;5;5;53;1;2;3146;103;454;3032;25;88;12
2012;"Nordeste";"PB";"Paraíba";"Municipal";"Rural";"Em Atividade";101940;7102;7587;85616;11446;4841;118;3;9;99;10;8;2779
2012;"Nordeste";"PB";"Paraíba";"Municipal";"Urbana";"Em Atividade";253681;10376;13605;205003;32383;16267;2952;115;305;2373;137;441;946
2012;"Nordeste";"PB";"Paraíba";"Privada";"Rural";"Em Atividade";431;24;27;402;25;4;0;0;0;0;0;0;7
2012;"Nordeste";"PB";"Paraíba";"Privada";"Urbana";"Em Atividade";99248;5392;6678;94510;3153;445;21891;642;2269;20506;1122;147;780
2012;"Norte";"PA";"Pará";"Estadual";"Rural";"Em Atividade";30240;1262;1619;23869;4230;2132;27987;957;1534;20209;2783;4994;223
2012;"Norte";"PA";"Pará";"Estadual";"Urbana";"Em Atividade";210548;7168;9957;158446;38806;13296;291193;9052;13592;196954;40218;54006;700
2012;"Norte";"PA";"Pará";"Federal";"Rural";"Em Atividade";0;0;0;0;0;0;101;3;26;88;1;12;1
2012;"Norte";"PA";"Pará";"Federal";"Urbana";"Em Atividade";1978;80;171;1772;204;2;3718;139;526;2948;608;161;9
2012;"Norte";"PA";"Pará";"Municipal";"Rural";"Em Atividade";495988;27813;29405;407411;57201;31110;68;2;7;68;0;0;7779
2012;"Norte";"PA";"Pará";"Municipal";"Urbana";"Em Atividade";661901;23614;25677;561633;74317;25893;119;4;23;81;27;12;1460
2012;"Norte";"PA";"Pará";"Privada";"Rural";"Em Atividade";1531;85;124;1358;147;25;638;28;63;587;18;33;18
2012;"Norte";"PA";"Pará";"Privada";"Urbana";"Em Atividade";116876;5492;7312;111953;3363;451;32730;823;2814;31126;1404;198;664
2012;"Nordeste";"PE";"Pernambuco";"Estadual";"Rural";"Em Atividade";19812;932;1331;16351;2443;1016;16117;536;1027;13505;1169;1442;199
2012;"Nordeste";"PE";"Pernambuco";"Estadual";"Urbana";"Em Atividade";282521;8769;13987;227445;41253;13583;318333;8886;16357;260238;31944;26149;873
2012;"Nordeste";"PE";"Pernambuco";"Federal";"Rural";"Em Atividade";0;0;0;0;0;0;1384;42;175;1110;227;46;4
2012;"Nordeste";"PE";"Pernambuco";"Federal";"Urbana";"Em Atividade";756;24;88;737;19;0;4576;155;609;3376;1085;115;9
2012;"Nordeste";"PE";"Pernambuco";"Municipal";"Rural";"Em Atividade";259142;14020;14723;217843;31782;9428;820;23;62;642;110;67;4483
2012;"Nordeste";"PE";"Pernambuco";"Municipal";"Urbana";"Em Atividade";590881;22698;25407;482334;79817;28698;2549;80;268;1795;192;561;1516
2012;"Nordeste";"PE";"Pernambuco";"Privada";"Rural";"Em Atividade";2974;173;179;2662;286;27;84;3;8;83;1;0;30
2012;"Nordeste";"PE";"Pernambuco";"Privada";"Urbana";"Em Atividade";292498;15534;17840;279707;11018;1264;48536;1549;5303;45571;2521;390;1960
2012;"Nordeste";"PI";"Piauí";"Estadual";"Rural";"Em Atividade";855;46;77;682;144;29;6981;256;552;5305;337;1333;54
2012;"Nordeste";"PI";"Piauí";"Estadual";"Urbana";"Em Atividade";87604;3647;7129;69329;13256;4627;125511;4092;9332;90589;10839;24083;668
2012;"Nordeste";"PI";"Piauí";"Federal";"Rural";"Em Atividade";0;0;0;0;0;0;175;6;28;140;20;15;1
2012;"Nordeste";"PI";"Piauí";"Federal";"Urbana";"Em Atividade";20;1;1;19;1;0;3950;116;450;2406;359;133;14
2012;"Nordeste";"PI";"Piauí";"Municipal";"Rural";"Em Atividade";166610;12064;12729;136429;23275;6809;531;37;104;409;14;108;3601
2012;"Nordeste";"PI";"Piauí";"Municipal";"Urbana";"Em Atividade";231003;9624;13019;189553;33792;7632;640;22;84;495;39;108;855
2012;"Nordeste";"PI";"Piauí";"Privada";"Rural";"Em Atividade";537;31;44;509;23;5;354;15;44;332;5;17;8
2012;"Nordeste";"PI";"Piauí";"Privada";"Urbana";"Em Atividade";63322;3164;5224;54864;2706;131;17856;582;2359;15435;1233;118;374
2012;"Nordeste";"RN";"Rio Grande do Norte";"Estadual";"Rural";"Em Atividade";7527;394;435;5860;1087;575;2646;78;115;2109;144;392;97
2012;"Nordeste";"RN";"Rio Grande do Norte";"Estadual";"Urbana";"Em Atividade";118483;4528;5685;88639;20669;9162;116685;3479;4654;82744;10284;23654;561
2012;"Nordeste";"RN";"Rio Grande do Norte";"Federal";"Rural";"Em Atividade";0;0;0;0;0;0;693;26;99;659;26;8;2
2012;"Nordeste";"RN";"Rio Grande do Norte";"Federal";"Urbana";"Em Atividade";173;9;26;173;0;0;5816;159;647;5625;101;90;15
2012;"Nordeste";"RN";"Rio Grande do Norte";"Municipal";"Rural";"Em Atividade";86048;4721;5081;69836;12528;3640;0;0;0;0;0;0;1370
2012;"Nordeste";"RN";"Rio Grande do Norte";"Municipal";"Urbana";"Em Atividade";205644;8019;9719;161296;34075;10253;33;2;12;27;4;2;593
2012;"Nordeste";"RN";"Rio Grande do Norte";"Privada";"Rural";"Em Atividade";596;42;49;558;33;5;60;3;12;53;7;0;8
2012;"Nordeste";"RN";"Rio Grande do Norte";"Privada";"Urbana";"Em Atividade";91879;4654;5730;87891;3647;337;20010;625;2066;18599;1277;133;501
2012;"Sul";"RS";"Rio Grande do Sul";"Estadual";"Rural";"Em Atividade";50261;4007;5238;44420;4811;1025;9459;423;1035;7550;1048;853;668
2012;"Sul";"RS";"Rio Grande do Sul";"Estadual";"Urbana";"Em Atividade";562988;25453;34995;473968;80145;8839;333052;12125;24509;233766;60184;39104;1844
2012;"Sul";"RS";"Rio Grande do Sul";"Federal";"Rural";"Em Atividade";0;0;0;0;0;0;1733;62;259;1392;319;21;6
2012;"Sul";"RS";"Rio Grande do Sul";"Federal";"Urbana";"Em Atividade";1330;46;141;1224;106;0;7469;292;997;5764;1029;171;24
2012;"Sul";"RS";"Rio Grande do Sul";"Municipal";"Rural";"Em Atividade";111727;9002;11819;100326;10257;1133;376;32;104;292;58;27;1814
2012;"Sul";"RS";"Rio Grande do Sul";"Municipal";"Urbana";"Em Atividade";585770;26767;34997;508128;69773;7863;5627;188;440;3512;1148;972;1745
2012;"Sul";"RS";"Rio Grande do Sul";"Privada";"Rural";"Em Atividade";520;36;49;438;81;1;368;13;29;295;71;1;6
2012;"Sul";"RS";"Rio Grande do Sul";"Privada";"Urbana";"Em Atividade";142963;6039;10081;137949;4854;162;44194;1610;5694;40423;3516;250;494
2012;"Sudeste";"RJ";"Rio de Janeiro";"Estadual";"Rural";"Em Atividade";13547;536;1197;10738;2199;450;10626;446;1260;8866;1053;706;89
2012;"Sudeste";"RJ";"Rio de Janeiro";"Estadual";"Urbana";"Em Atividade";300391;9950;21362;237807;49555;12401;441288;14234;34804;325631;73526;42084;1174
2012;"Sudeste";"RJ";"Rio de Janeiro";"Federal";"Rural";"Em Atividade";0;0;0;0;0;0;240;8;42;240;0;0;1
2012;"Sudeste";"RJ";"Rio de Janeiro";"Federal";"Urbana";"Em Atividade";10736;391;876;9663;992;12;15744;525;1780;13907;1513;136;38
2012;"Sudeste";"RJ";"Rio de Janeiro";"Municipal";"Rural";"Em Atividade";101842;5505;6815;83870;16543;1404;51;4;20;41;7;3;1006
2012;"Sudeste";"RJ";"Rio de Janeiro";"Municipal";"Urbana";"Em Atividade";1213481;44321;58373;1030765;159285;23206;5875;203;587;4426;1145;308;2730
2012;"Sudeste";"RJ";"Rio de Janeiro";"Privada";"Rural";"Em Atividade";5431;293;397;5044;223;19;559;22;85;536;22;1;41
2012;"Sudeste";"RJ";"Rio de Janeiro";"Privada";"Urbana";"Em Atividade";594417;29071;44659;538652;31203;1946;128674;4523;16957;113020;12018;840;3191
2012;"Norte";"RO";"Rondônia";"Estadual";"Rural";"Em Atividade";9694;667;734;7706;1370;601;2854;124;213;2244;224;387;117
2012;"Norte";"RO";"Rondônia";"Estadual";"Urbana";"Em Atividade";125550;4682;5858;101067;20469;4011;55232;2074;3445;40941;7271;7017;269
2012;"Norte";"RO";"Rondônia";"Federal";"Rural";"Em Atividade";0;0;0;0;0;0;913;30;84;837;58;18;2
2012;"Norte";"RO";"Rondônia";"Federal";"Urbana";"Em Atividade";0;0;0;0;0;0;1582;49;135;1295;228;60;4
2012;"Norte";"RO";"Rondônia";"Municipal";"Rural";"Em Atividade";57569;3022;3257;48983;6340;1621;129;8;31;117;0;12;498
2012;"Norte";"RO";"Rondônia";"Municipal";"Urbana";"Em Atividade";73329;2903;2915;64157;7938;1222;0;0;0;0;0;0;186
2012;"Norte";"RO";"Rondônia";"Privada";"Rural";"Em Atividade";476;26;45;444;28;4;766;26;72;727;30;7;7
2012;"Norte";"RO";"Rondônia";"Privada";"Urbana";"Em Atividade";18468;909;1236;17831;594;42;4286;148;503;3943;327;17;89
2012;"Norte";"RR";"Roraima";"Estadual";"Rural";"Em Atividade";16557;1216;1543;13973;1750;836;3160;235;529;2499;203;456;292
2012;"Norte";"RR";"Roraima";"Estadual";"Urbana";"Em Atividade";36477;1429;1650;28946;5732;1804;15437;586;835;10076;3509;1850;87
2012;"Norte";"RR";"Roraima";"Federal";"Rural";"Em Atividade";0;0;0;0;0;0;283;12;44;232;43;7;2
2012;"Norte";"RR";"Roraima";"Federal";"Urbana";"Em Atividade";334;13;33;326;8;0;928;31;85;858;57;14;3
2012;"Norte";"RR";"Roraima";"Municipal";"Rural";"Em Atividade";7118;569;599;6315;596;209;19;2;9;14;2;3;164
2012;"Norte";"RR";"Roraima";"Municipal";"Urbana";"Em Atividade";26604;1073;1346;25016;1437;149;0;0;0;0;0;0;72
2012;"Norte";"RR";"Roraima";"Privada";"Urbana";"Em Atividade";5474;235;301;5380;89;5;1228;37;74;1108;119;1;21
2012;"Sul";"SC";"Santa Catarina";"Estadual";"Rural";"Em Atividade";22678;1408;1927;21449;940;287;5734;309;774;5112;340;282;206
2012;"Sul";"SC";"Santa Catarina";"Estadual";"Urbana";"Em Atividade";302201;12949;17318;281539;16671;3979;205627;7974;13678;165690;22941;16959;871
2012;"Sul";"SC";"Santa Catarina";"Federal";"Rural";"Em Atividade";0;0;0;0;0;0;1043;38;106;966;61;16;2
2012;"Sul";"SC";"Santa Catarina";"Federal";"Urbana";"Em Atividade";654;27;60;624;29;1;3959;155;562;3527;383;49;16
2012;"Sul";"SC";"Santa Catarina";"Municipal";"Rural";"Em Atividade";52057;3882;5185;49905;1941;207;309;30;53;287;10;12;877
2012;"Sul";"SC";"Santa Catarina";"Municipal";"Urbana";"Em Atividade";383460;16784;21715;356843;24243;2319;946;28;71;844;71;31;1152
2012;"Sul";"SC";"Santa Catarina";"Privada";"Rural";"Em Atividade";0;0;0;0;0;0;272;9;43;245;18;9;3
2012;"Sul";"SC";"Santa Catarina";"Privada";"Urbana";"Em Atividade";90125;4176;6532;85579;1731;92;36758;1091;3568;34362;1846;149;405
2012;"Nordeste";"SE";"Sergipe";"Estadual";"Rural";"Em Atividade";5198;281;407;4240;743;212;3403;123;271;2648;163;591;57
2012;"Nordeste";"SE";"Sergipe";"Estadual";"Urbana";"Em Atividade";94053;3543;5365;70211;17479;6362;62285;1866;3423;44740;7399;10139;310
2012;"Nordeste";"SE";"Sergipe";"Federal";"Rural";"Em Atividade";0;0;0;0;0;0;908;30;134;0;0;0;2
2012;"Nordeste";"SE";"Sergipe";"Federal";"Urbana";"Em Atividade";240;8;20;0;0;0;902;32;120;13;8;1;3
2012;"Nordeste";"SE";"Sergipe";"Municipal";"Rural";"Em Atividade";87275;4462;5041;66461;16989;3808;0;0;0;0;0;0;1032
2012;"Nordeste";"SE";"Sergipe";"Municipal";"Urbana";"Em Atividade";113427;4152;5298;82854;23656;6906;167;6;16;160;5;1;311
2012;"Nordeste";"SE";"Sergipe";"Privada";"Rural";"Em Atividade";540;37;45;464;76;0;0;0;0;0;0;0;7
2012;"Nordeste";"SE";"Sergipe";"Privada";"Urbana";"Em Atividade";62320;2983;3875;58695;3114;219;14074;437;1474;12857;1094;123;313
2012;"Sudeste";"SP";"São Paulo";"Estadual";"Rural";"Em Atividade";36201;1539;2839;34454;1257;487;23210;884;2811;20625;1774;805;296
